,order_details_id,order_id,pizza_id,quantity,date,time,week
24799,29253,12915,thai_ckn_m,1,2016-08-04 00:00:00,11:51:14,31
24798,29247,12915,cali_ckn_m,1,2016-08-04 00:00:00,11:51:14,31
24800,29252,12915,spinach_fet_l,1,2016-08-04 00:00:00,11:51:14,31
24796,29251,12915,pep_msh_pep_s,1,2016-08-04 00:00:00,11:51:14,31
18227,29254,12916,cali_ckn_m,1,2016-08-04 00:00:00,11:53:43,31
41322,29258,12917,sicilian_s,1,2016-08-04 00:00:00,11:53:43,31
41323,29256,12917,ital_supr_l,1,2016-08-04 00:00:00,11:53:43,31
41324,29257,12917,pep_msh_pep_s,1,2016-08-04 00:00:00,11:53:43,31
41325,29255,12917,classic_dlx_l,1,2016-08-04 00:00:00,11:53:43,31
27275,29259,12918,ckn_pesto_s,1,2016-08-04 00:00:00,12:42 PM,31
27274,29260,12918,spin_pesto_l,1,2016-08-04 00:00:00,12:42 PM,31
36173,29264,12919,mediterraneo_m,1,2016-08-04 00:00:00,12:49:34,31
36170,29262,12919,ckn_pesto_m,1,2016-08-04 00:00:00,12:49:34,31
36171,29261,12919,calabrese_m,1,2016-08-04 00:00:00,12:49:34,31
36172,29263,12919,four_cheese_m,1,2016-08-04 00:00:00,12:49:34,31
37799,29267,12920,thai_ckn_s,1,2016-08-04 00:00:00,12:53:58,31
37801,29265,12920,classic_dlx_l,1,2016-08-04 00:00:00,12:53:58,31
37800,29266,12920,four_cheese_l,1,2016-08-04 00:00:00,12:53:58,31
37725,29268,12921,ckn_alfredo_m,1,2016-08-04 00:00:00,13:00 PM,31
43501,29269,12922,southw_ckn_l,1,2016-04-08 13:00:55,00H 00M 00S,14
34223,29270,12923,thai_ckn_l,1,2016-08-04 00:00:00,13:17:21,31
34222,29271,12923,the_greek_xl,1,2016-08-04 00:00:00,13:17:21,31
39684,29272,12924,spinach_fet_l,1,2016-08-04 00:00:00,13:39:48,31
46910,29273,12925,sicilian_m,1,2016-08-04 00:00:00,13H 41M 11S,31
47577,29274,12926,pep_msh_pep_m,1,2016-08-04 00:00:00,13H 42M 39S,31
47578,29275,12926,sicilian_l,1,2016-08-04 00:00:00,13H 42M 39S,31
46668,29276,12927,spin_pesto_s,1,2016-08-04 00:00:00,00:00 AM,31
18583,29287,12928,spin_pesto_s,1,2016-08-04 00:00:00,13:52:32,31
18584,29289,12928,veggie_veg_l,1,2016-08-04 00:00:00,13:52:32,31
18581,29282,12928,veggie_veg_l,1,2016-08-04 00:00:00,13:52:32,31
18592,29279,12928,classic_dlx_s,1,2016-08-04 00:00:00,13:52:32,31
18582,29281,12928,green_garden_s,1,2016-08-04 00:00:00,13:52:32,31
18593,29283,12928,ital_supr_l,1,2016-08-04 00:00:00,13:52:32,31
18585,29280,12928,four_cheese_l,1,2016-08-04 00:00:00,13:52:32,31
18580,29284,12928,mediterraneo_l,2,2016-08-04 00:00:00,13:52:32,31
18587,29286,12928,soppressata_m,2,2016-08-04 00:00:00,13:52:32,31
18586,29288,12928,soppressata_m,1,2016-08-04 00:00:00,13:52:32,31
18590,29277,12928,big_meat_s,1,2016-08-04 00:00:00,13:52:32,31
18591,29290,12928,veggie_veg_m,1,2016-08-04 00:00:00,13:52:32,31
18589,29285,12928,sicilian_l,1,2016-08-04 00:00:00,13:52:32,31
18588,29278,12928,ckn_pesto_m,1,2016-08-04 00:00:00,13:52:32,31
47874,29291,12929,soppressata_m,1,2016-08-04 00:00:00,13:56:28,31
34682,29293,12930,the_greek_m,1,2016-08-04 00:00:00,13:56:28,31
34683,29292,12930,the_greek_m,1,2016-08-04 00:00:00,13:56:28,31
1377,29294,12931,ital_supr_m,1,2016-08-04 00:00:00,14H 53M 41S,31
14397,29297,12932,hawaiian_m,1,2016-08-04 00:00:00,14:55:02,31
14394,29298,12932,spin_pesto_s,1,2016-08-04 00:00:00,14:55:02,31
14395,29295,12932,cali_ckn_m,1,2016-08-04 00:00:00,14:55:02,31
14396,29296,12932,green_garden_l,1,2016-08-04 00:00:00,14:55:02,31
43360,29299,12933,calabrese_m,1,2016-08-04 00:00:00,15:04 PM,31
37218,29300,12934,peppr_salami_m,1,2016-04-08 15:05:39,00:00 AM,14
21898,29301,12935,the_greek_xl,1,2016-08-04 00:00:00,15:15:23,31
40197,29302,12936,spicy_ital_m,1,2016-08-04 00:00:00,15:15:23,31
47111,29303,12937,napolitana_s,1,2016-08-04 00:00:00,16:34 PM,31
30662,29305,12938,veggie_veg_s,1,2016-08-04 00:00:00,16:35:16,31
30663,29304,12938,brie_carre_s,1,2016-08-04 00:00:00,16:35:16,31
27015,29307,12939,southw_ckn_l,1,2016-08-04 00:00:00,16H 36M 00S,31
27014,29306,12939,napolitana_m,1,2016-08-04 00:00:00,16H 36M 00S,31
23829,29308,12940,calabrese_l,1,2016-08-04 00:00:00,16H 36M 00S,31
23830,29309,12940,classic_dlx_m,1,2016-08-04 00:00:00,16H 36M 00S,31
23831,29310,12940,classic_dlx_m,1,2016-08-04 00:00:00,16H 36M 00S,31
23832,29311,12940,thai_ckn_l,1,2016-08-04 00:00:00,16H 36M 00S,31
40177,29312,12941,bbq_ckn_l,1,2016-04-08 16:42:16,16H 36M 00S,14
13049,29314,12942,cali_ckn_m,1,2016-04-08 16:49:41,00:00 AM,14
13050,29315,12942,cali_ckn_m,1,2016-04-08 16:49:41,00:00 AM,14
13052,29313,12942,cali_ckn_m,1,2016-04-08 16:49:41,00:00 AM,14
13051,29316,12942,napolitana_m,1,2016-04-08 16:49:41,00:00 AM,14
34873,29317,12943,southw_ckn_m,1,2016-04-08 16:50:07,00:00:00,14
34874,29318,12943,spinach_supr_m,1,2016-04-08 16:50:07,00:00:00,14
42002,29319,12944,classic_dlx_m,1,2016-08-04 00:00:00,16H 59M 16S,31
47220,29320,12945,classic_dlx_m,1,2016-08-04 00:00:00,17H 14M 41S,31
42590,29321,12946,classic_dlx_m,1,2016-08-04 00:00:00,17:27:31,31
42591,29322,12946,prsc_argla_m,1,2016-08-04 00:00:00,17:27:31,31
42592,29323,12946,southw_ckn_l,1,2016-08-04 00:00:00,17:27:31,31
29452,29324,12947,hawaiian_l,1,2016-08-04 00:00:00,17:40 PM,31
29453,29325,12947,pep_msh_pep_s,1,2016-08-04 00:00:00,17:40 PM,31
34131,29326,12948,spinach_fet_m,1,2016-08-04 00:00:00,17H 43M 05S,31
14253,29327,12949,mexicana_l,1,2016-08-04 00:00:00,18:10 PM,31
14254,29328,12949,thai_ckn_m,1,2016-08-04 00:00:00,18:10 PM,31
45538,29330,12950,peppr_salami_l,1,2016-08-04 00:00:00,18:10 PM,31
45539,29329,12950,peppr_salami_l,1,2016-08-04 00:00:00,18:10 PM,31
11533,29331,12951,veggie_veg_s,1,2016-08-04 00:00:00,18:20 PM,31
4712,29332,12952,prsc_argla_m,1,2016-08-04 00:00:00,18:25:33,31
29021,29333,12953,ital_supr_m,1,2016-08-04 00:00:00,18:34 PM,31
29020,29334,12953,pepperoni_m,1,2016-08-04 00:00:00,18:34 PM,31
29019,29335,12953,spicy_ital_m,1,2016-08-04 00:00:00,18:34 PM,31
42460,29336,12954,peppr_salami_m,1,2016-08-04 00:00:00,18:36 PM,31
42459,29337,12954,soppressata_s,1,2016-08-04 00:00:00,18:36 PM,31
46115,29339,12955,prsc_argla_s,1,2016-04-08 18:38:33,00H 00M 00S,14
46116,29338,12955,pepperoni_m,1,2016-04-08 18:38:33,00H 00M 00S,14
8772,29341,12956,veggie_veg_m,1,2016-08-04 00:00:00,19:26 PM,31
8771,29340,12956,ckn_pesto_l,1,2016-08-04 00:00:00,19:26 PM,31
9665,29343,12957,southw_ckn_s,1,2016-04-08 19:31:45,00:00 AM,14
9666,29342,12957,ckn_alfredo_m,1,2016-04-08 19:31:45,00:00 AM,14
37043,29344,12958,soppressata_l,1,2016-08-04 00:00:00,19:40 PM,31
34074,29345,12959,ital_veggie_m,1,2016-08-04 00:00:00,19:43:43,31
29936,29346,12960,classic_dlx_l,1,2016-08-04 00:00:00,19:44 PM,31
29937,29347,12960,classic_dlx_l,1,2016-08-04 00:00:00,19:44 PM,31
43290,29350,12961,classic_dlx_l,1,2016-08-04 00:00:00,20H 09M 17S,31
43289,29348,12961,cali_ckn_l,1,2016-08-04 00:00:00,20H 09M 17S,31
43288,29349,12961,cali_ckn_l,1,2016-08-04 00:00:00,20H 09M 17S,31
28553,29351,12962,bbq_ckn_l,1,2016-04-08 20:55:04,00:00 AM,14
44753,29352,12963,bbq_ckn_l,1,2016-04-08 20:55:04,21:03 PM,14
38861,29353,12964,hawaiian_l,1,2016-08-04 00:00:00,21:03 PM,31
38862,29354,12964,pep_msh_pep_l,1,2016-08-04 00:00:00,21:03 PM,31
46953,29355,12965,four_cheese_l,1,2016-08-04 00:00:00,21H 22M 24S,31
25227,29358,12966,four_cheese_l,1,2016-08-04 00:00:00,21:56:35,31
25228,29357,12966,cali_ckn_m,1,2016-08-04 00:00:00,21:56:35,31
25229,29356,12966,cali_ckn_m,1,2016-08-04 00:00:00,21:56:35,31
24781,29359,12967,cali_ckn_m,1,2016-08-04 00:00:00,22H 14M 50S,31
14218,29360,12968,cali_ckn_m,1,2016-04-08 22:29:15,00:00 AM,14
14219,29361,12968,cali_ckn_m,1,2016-04-08 22:29:15,00:00 AM,14
38298,29362,12969,spinach_fet_s,1,2016-08-05 00:00:00,11H 24M 56S,31
36523,29363,12970,calabrese_l,1,2016-08-05 00:00:00,11H 37M 22S,31
40569,29364,12971,hawaiian_m,1,2016-08-05 00:00:00,11:41:55,31
18781,29365,12972,hawaiian_m,1,2016-08-05 00:00:00,11H 43M 20S,31
4419,29366,12973,hawaiian_m,1,2016-08-05 00:00:00,11:44 AM,31
4418,29367,12973,hawaiian_m,1,2016-08-05 00:00:00,11:44 AM,31
22232,29369,12974,spinach_supr_l,1,2016-08-05 00:00:00,11:51:17,31
22233,29368,12974,spinach_supr_l,1,2016-08-05 00:00:00,11:51:17,31
27906,29371,12975,thai_ckn_s,1,2016-08-05 00:00:00,11H 52M 27S,31
27907,29370,12975,hawaiian_s,1,2016-08-05 00:00:00,11H 52M 27S,31
22769,29372,12976,pepperoni_m,1,2016-08-05 00:00:00,11H 55M 07S,31
46879,29373,12977,ital_veggie_l,1,2016-08-05 00:00:00,11:57:32,31
29197,29375,12978,sicilian_s,1,2016-05-08 12:26:46,00:00:00,18
29198,29374,12978,four_cheese_m,1,2016-05-08 12:26:46,00:00:00,18
41078,29376,12979,southw_ckn_s,1,2016-08-05 00:00:00,12H 30M 42S,31
19654,29383,12980,prsc_argla_s,1,2016-08-05 00:00:00,12:39 PM,31
19653,29387,12980,veggie_veg_m,1,2016-08-05 00:00:00,12:39 PM,31
19652,29379,12980,classic_dlx_m,1,2016-08-05 00:00:00,12:39 PM,31
19655,29380,12980,four_cheese_m,1,2016-08-05 00:00:00,12:39 PM,31
19656,29384,12980,spin_pesto_l,1,2016-08-05 00:00:00,12:39 PM,31
19657,29381,12980,hawaiian_s,1,2016-08-05 00:00:00,12:39 PM,31
19651,29377,12980,big_meat_s,1,2016-08-05 00:00:00,12:39 PM,31
19658,29385,12980,spinach_supr_s,1,2016-08-05 00:00:00,12:39 PM,31
19650,29378,12980,calabrese_l,1,2016-08-05 00:00:00,12:39 PM,31
19649,29382,12980,pepperoni_s,1,2016-08-05 00:00:00,12:39 PM,31
19648,29386,12980,thai_ckn_l,1,2016-08-05 00:00:00,12:39 PM,31
27803,29389,12981,cali_ckn_l,1,2016-08-05 00:00:00,12:40:21,31
27802,29390,12981,ital_veggie_m,1,2016-08-05 00:00:00,12:40:21,31
27801,29388,12981,calabrese_l,1,2016-08-05 00:00:00,12:40:21,31
47863,29391,12982,peppr_salami_m,1,2016-08-05 00:00:00,12:49 PM,31
28862,29392,12983,cali_ckn_s,2,2016-08-05 00:00:00,12:54 PM,31
45240,29393,12984,hawaiian_m,1,2016-08-05 00:00:00,13H 06M 32S,31
48147,29394,12985,bbq_ckn_l,1,2016-08-05 00:00:00,13H 08M 43S,31
48548,29395,12986,spin_pesto_s,1,2016-08-05 00:00:00,13H 14M 50S,31
34479,29397,12987,pepperoni_s,1,2016-08-05 00:00:00,13:26 PM,31
34478,29398,12987,sicilian_l,1,2016-08-05 00:00:00,13:26 PM,31
34477,29396,12987,ital_cpcllo_m,1,2016-08-05 00:00:00,13:26 PM,31
47288,29399,12988,hawaiian_s,1,2016-08-05 00:00:00,13:45:58,31
30751,29400,12989,cali_ckn_s,1,2016-05-08 13:50:07,00:00 AM,18
30752,29401,12989,southw_ckn_m,1,2016-05-08 13:50:07,00:00 AM,18
19671,29402,12990,classic_dlx_s,1,2016-05-08 14:35:57,00:00:00,18
41080,29403,12991,bbq_ckn_s,1,2016-05-08 14:48:49,00:00:00,18
41079,29404,12991,classic_dlx_s,1,2016-05-08 14:48:49,00:00:00,18
10703,29405,12992,thai_ckn_l,1,2016-08-05 00:00:00,14:51:51,31
34979,29410,12993,four_cheese_l,1,2016-08-05 00:00:00,14:53:02,31
34980,29406,12993,bbq_ckn_m,1,2016-08-05 00:00:00,14:53:02,31
34983,29408,12993,ckn_alfredo_m,1,2016-08-05 00:00:00,14:53:02,31
34978,29414,12993,southw_ckn_m,1,2016-08-05 00:00:00,14:53:02,31
34985,29409,12993,classic_dlx_l,1,2016-08-05 00:00:00,14:53:02,31
34984,29413,12993,pepperoni_m,1,2016-08-05 00:00:00,14:53:02,31
34981,29415,12993,spinach_supr_s,1,2016-08-05 00:00:00,14:53:02,31
34982,29411,12993,four_cheese_m,1,2016-08-05 00:00:00,14:53:02,31
34976,29407,12993,ckn_alfredo_l,1,2016-08-05 00:00:00,14:53:02,31
34977,29412,12993,mexicana_m,1,2016-08-05 00:00:00,14:53:02,31
45941,29416,12994,mexicana_m,1,2016-05-08 15:00:32,00H 00M 00S,18
45942,29417,12994,hawaiian_l,1,2016-05-08 15:00:32,00H 00M 00S,18
47241,29418,12995,big_meat_s,1,2016-05-08 15:08:52,00:00:00,18
41608,29419,12996,spin_pesto_s,1,2016-05-08 15:19:24,00H 00M 00S,18
48483,29420,12997,ital_supr_l,1,2016-08-05 00:00:00,15H 39M 14S,31
2736,29422,12998,thai_ckn_l,1,2016-08-05 00:00:00,15H 50M 11S,31
2737,29421,12998,big_meat_s,1,2016-08-05 00:00:00,15H 50M 11S,31
8225,29424,12999,five_cheese_l,1,2016-08-05 00:00:00,15H 56M 56S,31
8226,29426,12999,pepperoni_s,1,2016-08-05 00:00:00,15H 56M 56S,31
8228,29425,12999,ital_supr_l,1,2016-08-05 00:00:00,15H 56M 56S,31
8227,29423,12999,cali_ckn_l,1,2016-08-05 00:00:00,15H 56M 56S,31
45413,29427,13000,cali_ckn_l,1,2016-08-05 00:00:00,16:31:11,31
2136,29429,13001,ckn_pesto_m,1,2016-08-05 00:00:00,16:58:30,31
2137,29431,13001,veggie_veg_m,1,2016-08-05 00:00:00,16:58:30,31
2138,29430,13001,veggie_veg_m,1,2016-08-05 00:00:00,16:58:30,31
2139,29428,13001,big_meat_s,1,2016-08-05 00:00:00,16:58:30,31
28331,29432,13002,spicy_ital_s,1,2016-08-05 00:00:00,16:58:30,31
28330,29433,13002,thai_ckn_l,1,2016-08-05 00:00:00,16:58:30,31
48067,29434,13003,bbq_ckn_m,1,2016-08-05 00:00:00,17:20 PM,31
26581,29435,13004,cali_ckn_m,1,2016-08-05 00:00:00,17:22 PM,31
26582,29436,13004,ckn_pesto_m,1,2016-08-05 00:00:00,17:22 PM,31
26580,29437,13004,ckn_pesto_m,1,2016-08-05 00:00:00,17:22 PM,31
1218,29438,13005,four_cheese_m,1,2016-08-05 00:00:00,17:22 PM,31
40152,29439,13006,bbq_ckn_m,1,2016-08-05 00:00:00,17H 44M 43S,31
14951,29441,13007,spicy_ital_l,1,2016-05-08 17:51:59,00:00 AM,18
14952,29442,13007,thai_ckn_l,1,2016-05-08 17:51:59,00:00 AM,18
14950,29440,13007,ckn_alfredo_l,1,2016-05-08 17:51:59,00:00 AM,18
41709,29444,13008,prsc_argla_l,1,2016-08-05 00:00:00,17H 54M 22S,31
41711,29445,13008,southw_ckn_l,1,2016-08-05 00:00:00,17H 54M 22S,31
41710,29443,13008,cali_ckn_l,1,2016-08-05 00:00:00,17H 54M 22S,31
23119,29446,13009,big_meat_s,1,2016-08-05 00:00:00,18:00 PM,31
23118,29447,13009,ital_supr_m,1,2016-08-05 00:00:00,18:00 PM,31
11952,29449,13010,thai_ckn_s,1,2016-08-05 00:00:00,18:06:43,31
11951,29448,13010,pepperoni_s,1,2016-08-05 00:00:00,18:06:43,31
22740,29451,13011,pepperoni_s,1,2016-08-05 00:00:00,18:07 PM,31
22741,29450,13011,calabrese_l,1,2016-08-05 00:00:00,18:07 PM,31
43348,29452,13012,ital_supr_m,1,2016-08-05 00:00:00,18:13:55,31
21450,29453,13013,ital_supr_m,1,2016-08-05 00:00:00,18:27:10,31
21447,29454,13013,cali_ckn_l,1,2016-08-05 00:00:00,18:27:10,31
21449,29455,13013,hawaiian_s,1,2016-08-05 00:00:00,18:27:10,31
21448,29456,13013,mediterraneo_l,1,2016-08-05 00:00:00,18:27:10,31
40075,29458,13014,spicy_ital_l,1,2016-08-05 00:00:00,18H 38M 00S,31
40074,29457,13014,cali_ckn_s,2,2016-08-05 00:00:00,18H 38M 00S,31
40073,29459,13014,the_greek_l,1,2016-08-05 00:00:00,18H 38M 00S,31
39148,29460,13015,thai_ckn_l,1,2016-08-05 00:00:00,18H 40M 23S,31
29311,29461,13016,ckn_pesto_l,1,2016-08-05 00:00:00,18:41:32,31
29312,29462,13016,spinach_fet_s,1,2016-08-05 00:00:00,18:41:32,31
43690,29464,13017,spinach_fet_s,1,2016-08-05 00:00:00,18H 52M 05S,31
43689,29463,13017,southw_ckn_l,1,2016-08-05 00:00:00,18H 52M 05S,31
47358,29466,13018,spicy_ital_m,1,2016-05-08 19:00:33,00H 00M 00S,18
47359,29465,13018,hawaiian_l,1,2016-05-08 19:00:33,00H 00M 00S,18
32684,29468,13019,mediterraneo_s,1,2016-08-05 00:00:00,19H 25M 05S,31
32683,29467,13019,four_cheese_l,1,2016-08-05 00:00:00,19H 25M 05S,31
8357,29469,13020,big_meat_s,1,2016-08-05 00:00:00,19H 25M 39S,31
8359,29471,13020,pep_msh_pep_l,1,2016-08-05 00:00:00,19H 25M 39S,31
8358,29470,13020,hawaiian_m,1,2016-08-05 00:00:00,19H 25M 39S,31
12156,29473,13021,spinach_supr_s,1,2016-08-05 00:00:00,19H 33M 34S,31
12157,29472,13021,napolitana_l,1,2016-08-05 00:00:00,19H 33M 34S,31
36971,29476,13022,mexicana_m,1,2016-08-05 00:00:00,19H 57M 33S,31
36970,29475,13022,mexicana_l,1,2016-08-05 00:00:00,19H 57M 33S,31
36969,29474,13022,ital_supr_l,2,2016-08-05 00:00:00,19H 57M 33S,31
163,29478,13023,hawaiian_m,1,2016-08-05 00:00:00,20:11 PM,31
164,29477,13023,ckn_alfredo_l,1,2016-08-05 00:00:00,20:11 PM,31
161,29479,13023,spinach_fet_m,1,2016-08-05 00:00:00,20:11 PM,31
162,29480,13023,thai_ckn_m,1,2016-08-05 00:00:00,20:11 PM,31
47886,29481,13024,ital_cpcllo_m,1,2016-08-05 00:00:00,20:19:36,31
37513,29482,13025,bbq_ckn_s,1,2016-08-05 00:00:00,20H 49M 23S,31
37512,29483,13025,spicy_ital_l,1,2016-08-05 00:00:00,20H 49M 23S,31
48363,29484,13026,spicy_ital_l,1,2016-08-05 00:00:00,20H 49M 23S,31
39669,29486,13027,pep_msh_pep_s,1,2016-05-08 21:47:37,00:00 AM,18
39668,29485,13027,mexicana_l,1,2016-05-08 21:47:37,00:00 AM,18
7318,29488,13028,napolitana_l,1,2016-08-05 00:00:00,22H 24M 09S,31
7319,29487,13028,napolitana_l,1,2016-08-05 00:00:00,22H 24M 09S,31
29544,29490,13029,napolitana_l,1,2016-08-06 00:00:00,11H 32M 47S,31
29545,29489,13029,napolitana_l,1,2016-08-06 00:00:00,11H 32M 47S,31
29546,29491,13029,hawaiian_l,1,2016-08-06 00:00:00,11H 32M 47S,31
8193,29492,13030,peppr_salami_l,1,2016-08-06 00:00:00,11H 39M 44S,31
8192,29493,13030,sicilian_s,1,2016-08-06 00:00:00,11H 39M 44S,31
43180,29496,13031,veggie_veg_s,1,2016-08-06 00:00:00,11:48:07,31
43181,29495,13031,veggie_veg_s,1,2016-08-06 00:00:00,11:48:07,31
43182,29494,13031,classic_dlx_m,1,2016-08-06 00:00:00,11:48:07,31
34587,29498,13032,hawaiian_l,1,2016-06-08 11:53:16,11:48:07,23
34588,29497,13032,ckn_pesto_l,1,2016-06-08 11:53:16,11:48:07,23
46179,29500,13033,pepperoni_s,1,2016-08-06 00:00:00,11:59:09,31
46180,29499,13033,classic_dlx_m,1,2016-08-06 00:00:00,11:59:09,31
4797,29502,13034,sicilian_s,1,2016-06-08 12:01:11,00H 00M 00S,23
4796,29501,13034,big_meat_s,1,2016-06-08 12:01:11,00H 00M 00S,23
44622,29504,13035,four_cheese_l,1,2016-08-06 00:00:00,12:03 PM,31
44621,29503,13035,big_meat_s,1,2016-08-06 00:00:00,12:03 PM,31
25222,29505,13036,ckn_alfredo_s,1,2016-08-06 00:00:00,12:05 PM,31
25221,29506,13036,napolitana_m,1,2016-08-06 00:00:00,12:05 PM,31
25224,29507,13036,napolitana_s,1,2016-08-06 00:00:00,12:05 PM,31
25223,29508,13036,peppr_salami_s,1,2016-08-06 00:00:00,12:05 PM,31
7985,29509,13037,ckn_alfredo_l,1,2016-08-06 00:00:00,12:10:30,31
7984,29511,13037,southw_ckn_s,1,2016-08-06 00:00:00,12:10:30,31
7986,29510,13037,soppressata_m,1,2016-08-06 00:00:00,12:10:30,31
37832,29512,13038,bbq_ckn_m,1,2016-08-06 00:00:00,12H 15M 51S,31
37833,29513,13038,bbq_ckn_m,1,2016-08-06 00:00:00,12H 15M 51S,31
33317,29515,13039,bbq_ckn_m,1,2016-08-06 00:00:00,12:28 PM,31
33318,29514,13039,calabrese_m,1,2016-08-06 00:00:00,12:28 PM,31
43932,29517,13040,calabrese_m,1,2016-08-06 00:00:00,12:28 PM,31
43931,29516,13040,cali_ckn_s,1,2016-08-06 00:00:00,12:28 PM,31
19239,29518,13041,hawaiian_s,1,2016-08-06 00:00:00,12:41:47,31
3275,29519,13042,big_meat_s,1,2016-08-06 00:00:00,12:41:47,31
3273,29520,13042,cali_ckn_m,1,2016-08-06 00:00:00,12:41:47,31
3274,29521,13042,four_cheese_m,1,2016-08-06 00:00:00,12:41:47,31
30407,29522,13043,southw_ckn_m,1,2016-06-08 12:59:47,00:00:00,23
30406,29523,13043,spinach_supr_s,1,2016-06-08 12:59:47,00:00:00,23
18023,29524,13044,southw_ckn_l,1,2016-08-06 00:00:00,13:10 PM,31
15147,29525,13045,napolitana_l,1,2016-08-06 00:00:00,13H 11M 15S,31
38867,29526,13046,mexicana_m,1,2016-08-06 00:00:00,13H 17M 45S,31
25501,29529,13047,thai_ckn_l,1,2016-08-06 00:00:00,13:20:49,31
25503,29527,13047,thai_ckn_l,1,2016-08-06 00:00:00,13:20:49,31
25502,29528,13047,mediterraneo_s,1,2016-08-06 00:00:00,13:20:49,31
34568,29530,13048,bbq_ckn_m,1,2016-08-06 00:00:00,13H 22M 31S,31
34569,29531,13048,the_greek_s,1,2016-08-06 00:00:00,13H 22M 31S,31
32251,29532,13049,thai_ckn_s,1,2016-08-06 00:00:00,13H 27M 50S,31
14603,29533,13050,napolitana_m,1,2016-08-06 00:00:00,13:33 PM,31
25550,29535,13051,thai_ckn_s,1,2016-08-06 00:00:00,13:49:29,31
25549,29534,13051,classic_dlx_s,1,2016-08-06 00:00:00,13:49:29,31
26723,29536,13052,big_meat_s,1,2016-08-06 00:00:00,14:03:15,31
26722,29539,13052,spicy_ital_l,1,2016-08-06 00:00:00,14:03:15,31
26721,29538,13052,ckn_pesto_s,1,2016-08-06 00:00:00,14:03:15,31
26720,29537,13052,brie_carre_s,1,2016-08-06 00:00:00,14:03:15,31
6103,29543,13053,southw_ckn_s,1,2016-08-06 00:00:00,14:06:41,31
6102,29541,13053,four_cheese_m,1,2016-08-06 00:00:00,14:06:41,31
6104,29542,13053,napolitana_l,1,2016-08-06 00:00:00,14:06:41,31
6101,29540,13053,four_cheese_l,1,2016-08-06 00:00:00,14:06:41,31
308,29549,13054,sicilian_m,1,2016-08-06 00:00:00,14:07:20,31
313,29544,13054,bbq_ckn_s,1,2016-08-06 00:00:00,14:07:20,31
311,29547,13054,ital_cpcllo_m,1,2016-08-06 00:00:00,14:07:20,31
307,29548,13054,pepperoni_m,1,2016-08-06 00:00:00,14:07:20,31
310,29550,13054,pepperoni_m,1,2016-08-06 00:00:00,14:07:20,31
312,29546,13054,hawaiian_l,1,2016-08-06 00:00:00,14:07:20,31
309,29545,13054,hawaiian_l,1,2016-08-06 00:00:00,14:07:20,31
23185,29551,13055,hawaiian_l,1,2016-06-08 14:12:17,00:00 AM,23
23184,29552,13055,classic_dlx_m,1,2016-06-08 14:12:17,00:00 AM,23
39306,29553,13056,veggie_veg_s,1,2016-08-06 00:00:00,14H 13M 17S,31
27998,29555,13057,five_cheese_l,1,2016-08-06 00:00:00,14:52:04,31
27996,29554,13057,five_cheese_l,1,2016-08-06 00:00:00,14:52:04,31
27997,29556,13057,mediterraneo_s,1,2016-08-06 00:00:00,14:52:04,31
26003,29557,13058,hawaiian_l,1,2016-06-08 14:54:55,00:00 AM,23
48366,29558,13059,pep_msh_pep_m,1,2016-08-06 00:00:00,15:13:18,31
4636,29561,13060,southw_ckn_l,1,2016-08-06 00:00:00,15:35 PM,31
4635,29559,13060,pep_msh_pep_l,1,2016-08-06 00:00:00,15:35 PM,31
4634,29560,13060,peppr_salami_l,1,2016-08-06 00:00:00,15:35 PM,31
23888,29562,13061,pepperoni_l,1,2016-08-06 00:00:00,15:46:01,31
23887,29563,13061,veggie_veg_m,1,2016-08-06 00:00:00,15:46:01,31
45867,29564,13062,spinach_fet_m,1,2016-08-06 00:00:00,16:19:41,31
16429,29566,13063,classic_dlx_s,1,2016-06-08 16:19:55,00H 00M 00S,23
16431,29567,13063,pep_msh_pep_m,1,2016-06-08 16:19:55,00H 00M 00S,23
16430,29565,13063,ckn_alfredo_m,1,2016-06-08 16:19:55,00H 00M 00S,23
26978,29569,13064,prsc_argla_m,1,2016-08-06 00:00:00,16:26:59,31
26977,29568,13064,ckn_alfredo_s,1,2016-08-06 00:00:00,16:26:59,31
47964,29570,13065,classic_dlx_l,1,2016-08-06 00:00:00,16H 45M 15S,31
6601,29571,13066,spinach_fet_m,1,2016-08-06 00:00:00,00:00 AM,31
26479,29573,13067,peppr_salami_m,1,2016-08-06 00:00:00,17H 16M 23S,31
26480,29572,13067,ckn_pesto_l,1,2016-08-06 00:00:00,17H 16M 23S,31
41850,29577,13068,ckn_pesto_l,1,2016-08-06 00:00:00,17:19:02,31
41848,29576,13068,spinach_fet_l,1,2016-08-06 00:00:00,17:19:02,31
41849,29574,13068,spinach_fet_l,1,2016-08-06 00:00:00,17:19:02,31
41847,29575,13068,sicilian_s,1,2016-08-06 00:00:00,17:19:02,31
45701,29578,13069,mediterraneo_m,1,2016-08-06 00:00:00,17:33:53,31
25454,29580,13070,ital_veggie_s,1,2016-06-08 17:35:09,00H 00M 00S,23
25455,29579,13070,cali_ckn_l,1,2016-06-08 17:35:09,00H 00M 00S,23
36945,29581,13071,bbq_ckn_l,1,2016-08-06 00:00:00,17H 44M 40S,31
36946,29582,13071,four_cheese_m,1,2016-08-06 00:00:00,17H 44M 40S,31
36944,29583,13071,sicilian_m,1,2016-08-06 00:00:00,17H 44M 40S,31
